Bytes,Memcpy,Memcpy_Moop,Memcpy_Fast
3813,265435,60505,17990
3814,265465,60375,18190
3815,266115,61005,18550
3816,265550,60005,16245
3817,265465,60255,16570
3818,265665,60310,16640
3819,265955,60355,16990
3820,265510,62520,16310
3821,265585,60455,16660
3822,266045,60785,16980
3823,266085,60835,17240
3824,265720,61085,16490
3825,266215,60565,16800
3826,266155,60415,17020
3827,266695,60975,17400
3828,266270,60805,16620
3829,266495,61945,17140
3830,266735,60895,17360
3831,266965,61195,17570
3832,337300,72265,16590
3833,266655,60715,17030
3834,266935,60905,17500
3835,267015,60995,17660
3836,267400,61225,16920
3837,266835,61335,17410
3838,267365,61175,17720
3839,267555,61665,17940
3840,266700,60280,17050
3841,267305,60655,17400
3842,267505,60425,17680
3843,267975,60735,18040
3844,267400,60775,17210
3845,267285,60885,17740
3846,267845,61075,18050
3847,268175,61215,18945
3848,267810,60685,16340
3849,267635,60565,16660
3850,267715,60590,17030
3851,268315,61035,17485
3852,267700,60815,16430
3853,267735,61105,16990
3854,268015,60995,17190
3855,268445,63710,17810
3856,268150,60590,16520
3857,268305,60845,17100
3858,268525,61065,17250
3859,268885,69270,17750
3860,268440,61290,17000
3861,268675,61325,17470
3862,268985,61615,17750
3863,271265,62215,18050
3864,268750,60925,16880
3865,268735,61415,17290
3866,269145,61235,17630
3867,269635,61645,17940
3868,268880,61325,17120
3869,269195,61825,17660
3870,269225,61575,17920
3871,269535,62075,18310
3872,269100,60830,17140
3873,269455,60935,17570
3874,269675,61125,18515
3875,270115,61415,18230
3876,269380,61215,17650
3877,269955,61275,17960
3878,270165,61355,18415
3879,270685,61815,18520
3880,269910,60985,16370
3881,269595,61315,16830
3882,270195,62065,17190
3883,270455,61565,17370
3884,269700,61155,16530
3885,269985,61455,17020
3886,342730,74335,17300
3887,270645,61835,17560
3888,270230,61290,16590
3889,270405,61365,17070
3890,271525,61575,17390
3891,270965,61665,17580
3892,270420,61570,16950
3893,270875,62055,17370
3894,270805,62155,17740
3895,271395,62335,18120
3896,270830,61395,16830
3897,270935,61905,17835
3898,271365,61955,17640
3899,271695,61995,18010
3900,271160,62025,17230
3901,271685,62035,18005
3902,271715,62325,18030
3903,272035,62525,18450
3904,271600,61290,17310
3905,271635,62490,17730
3906,272035,61455,17980
3907,272205,61915,18290
3908,271710,61545,17550
3909,343000,74225,18100
3910,272245,61795,18320
3911,272635,62355,18860
3912,272010,61475,16750
3913,272615,61950,17100
3914,272385,61780,17330
3915,272645,61845,17650
3916,272030,61855,16800
3917,272235,62075,17280
3918,272435,62115,17600
3919,272665,62255,17820
3920,272490,61600,17495
3921,272715,62065,17370
3922,272785,61905,17620
3923,273175,62415,17970
3924,272720,62060,17365
3925,273045,62565,17760
3926,273295,62385,17960
3927,273465,62665,18260
3928,273120,63020,17400
3929,273285,62185,17720
3930,273425,62445,17950
3931,273615,62535,18260
3932,347730,63295,17640
3933,273605,62575,18020
3934,274105,62555,18270
3935,274235,63085,18560
3936,281405,61820,17560
3937,273915,62125,18010
3938,274135,62035,18300
3939,275005,62455,18650
3940,274440,62215,17900
3941,274125,62995,18410
3942,274485,62435,18560
3943,274765,62685,19115
3944,274290,62305,16530
3945,274145,62035,16880
3946,274485,62320,17190
3947,274925,63530,17680
3948,274170,62325,16680
3949,274625,62385,17060
3950,274845,62465,17340
3951,332230,62975,17700
3952,274820,62110,16710
3953,274945,62505,17230
3954,275165,62345,17490
3955,275225,63035,17840
3956,275000,62530,17110
3957,275255,62825,17480
3958,275535,63355,18245
3959,275775,63325,18070
3960,275260,62555,17160
3961,275415,62625,17440
3962,275835,66030,30760
3963,276245,63005,18070
3964,275270,63005,17380
3965,275715,63165,17850
3966,330250,63425,18150
3967,276285,63655,18350
3968,275950,62060,17360
3969,276035,62565,17840
3970,276265,62535,18090
3971,276695,62995,18380
3972,275960,62485,17570
3973,276335,62955,18705
3974,276625,63025,18430
3975,276985,63125,18850
3976,276640,62595,16740
3977,276515,65300,17330
3978,276695,62760,17520
3979,277055,62875,17730
3980,276530,62935,16890
3981,333450,63055,17380
3982,276955,63115,17710
3983,277275,63245,17900
3984,276770,62680,17010
3985,277125,62995,17430
3986,277215,62915,17700
3987,277405,63425,18220
3988,277080,62990,17795
3989,277425,63475,18010
3990,278015,63345,17980
3991,277985,63645,18520
3992,277570,136695,17310
3993,277665,63265,17830
3994,277955,63355,18110
3995,278395,63445,18250
3996,332220,63605,17650
3997,278345,63685,17990
3998,278305,63705,18360
3999,278595,63835,18630
4000,278010,62730,17610
4001,278165,63105,18000
4002,278425,62925,18540
4003,278795,63435,19305
4004,278570,63145,18040
4005,278535,63495,18510
4006,278765,63265,18660
4007,279415,66510,19150
4008,278620,62945,16720
4009,278925,62995,17230
4010,279325,63270,17470
4011,334320,63595,17800
4012,278680,63455,17070
4013,278925,63445,17470
4014,279485,63585,17620
4015,279575,63925,18020
4016,279180,63300,17060
4017,279395,63355,17530
4018,279905,63355,18575
4019,280245,63815,18010
4020,279490,63480,17260
4021,279705,64015,17980
4022,279965,134865,18250
4023,294010,64295,18440
4024,279670,63355,17360
4025,279865,63620,17980
4026,280255,64280,18150
4027,280695,63955,18420
4028,279930,64045,17680
4029,280195,64045,18080
4030,280705,64335,18570
4031,280685,64325,18790
4032,280320,63250,17640
4033,280625,63485,18855
4034,281125,76645,18480
4035,280985,63865,18690
4036,280280,63485,17970
4037,280855,67370,18470
4038,281145,63755,18680
4039,281395,64265,19120
4040,280920,63415,17130
4041,280745,64130,17540
4042,281215,63630,17780
4043,281675,63835,18120
4044,280790,63995,17280
4045,281275,63985,17920
4046,281235,64075,18000
4047,281935,64315,18260
4048,281370,63740,17565
4049,281585,63915,17790
4050,296250,64055,18270
4051,282055,64095,18440
4052,281740,64705,17630
4053,281935,64295,18260
4054,282195,64325,18430
4055,282475,64965,18730
4056,282705,64095,17680
4057,282065,64305,18180
4058,282415,64225,18430
4059,296170,64785,19275
4060,282470,64345,17950
4061,282315,65435,18670
4062,282775,64565,18740
4063,282985,67150,19080
4064,282720,63870,18060
4065,282665,63825,18400
4066,283185,64215,18780
4067,285695,65035,19100
4068,297510,64155,18260
4069,283035,64245,18920
4070,283395,65205,19060
4071,283655,64825,19320
4072,283290,63875,16990
4073,283155,64235,17260
4074,283315,64170,17725
4075,283475,64635,17930
4076,282980,64095,17040
4077,296860,64685,17500
4078,357260,65085,17840
4079,284085,65465,18220
4080,283360,64100,17120
4081,283665,64275,17670
4082,283935,64545,18090
4083,284335,64685,18140
4084,283780,64670,17470
4085,283955,64785,18145
4086,298980,64975,18190
4087,284745,65115,18590
4088,284260,65115,17500
4089,284315,64940,17920
4090,284715,64665,18350
4091,284775,65175,18530
4092,284420,64685,17770
4093,284555,65235,18450
4094,285025,65055,18540
4095,299490,65615,18900
4096,284730,64070,18515
4097,284855,64985,18250
4098,285125,64445,18540
4099,285525,64645,18980
4100,284960,65440,18050
4101,285295,64755,18560
4102,285605,65075,18840
4103,285945,65035,19150
4104,285600,64665,17250
4105,285255,64565,17540
4106,299160,64770,17920
4107,285715,64815,18315
4108,285180,65385,17490
4109,285615,64935,17680
4110,285705,64995,18180
4111,286275,66000,18390
4112,285750,64490,17440
4113,285935,65025,17890
4114,286095,64845,18060
4115,308050,65305,18490
4116,285840,64950,17590
4117,286705,65655,18280
4118,286585,65535,18835
4119,286835,65805,18950
4120,286370,65035,17670
4121,286555,65155,18340
4122,286775,65960,18490
4123,287235,65455,18850
4124,286550,65485,18000
4125,286935,65515,18490
4126,287915,65755,18830
4127,287545,65895,18980
4128,287040,65550,18080
4129,287245,64855,19085
4130,287505,64985,18910
4131,287605,65495,19040
4132,287190,65005,18250
4133,287605,66300,18870
4134,287775,65225,19170
4135,288905,65735,19580
4136,287600,64835,17290
4137,287920,65425,17720
4138,287925,65035,17840
4139,288155,65305,18250
4140,287405,65325,17765
4141,287835,65505,18090
4142,288135,65615,18110
4143,288395,65785,18400
4144,287960,65710,17530
4145,288345,65335,17950
4146,289605,65525,18210
4147,288755,65715,18420
4148,288120,65730,17780
4149,288545,65835,18180
4150,288905,65795,18540
4151,288905,66305,18995
4152,288730,65615,17900
4153,288585,65875,18260
4154,289055,65645,18530
4155,292955,66885,18870
4156,288690,65815,18090
4157,290105,66265,18720
4158,289415,66035,18840
4159,289815,66715,19120
4160,289380,65100,18090
4161,289365,65395,18610
4162,289695,68040,19020
4163,289915,65775,19230
4164,289250,65655,18420
4165,289665,65785,18840
4166,291405,66265,19160
4167,290395,66165,19480
4168,290900,65735,17660
4169,289805,65495,18905
4170,290235,65790,18300
4171,290495,65795,18450
4172,289480,66715,17700
4173,290065,66130,18230
4174,290265,66075,18630
4175,290375,66385,18760
4176,290230,65580,17790
4177,290175,66085,18350
4178,290855,65855,18540
4179,292145,66315,18920
4180,290440,66080,18255
4181,290715,66545,18770
4182,290955,66285,18860
4183,291205,66685,19200
4184,364950,66945,18080
4185,291055,66105,18680
4186,291325,66495,18870
4187,291605,66485,19190
4188,291020,66435,18530
4189,291265,66655,18920
4190,306220,66885,19240
4191,292015,68750,19560
4192,291260,65900,18460
4193,291505,65885,19080
4194,291795,65915,19180
4195,292175,66415,19540
4196,291450,66085,18750
4197,291855,66565,19250
4198,292345,66305,19795
4199,292565,66865,19890
4200,292050,65965,17420
4201,291895,66295,17780
4202,349030,66180,18020
4203,293855,66595,18310
4204,291800,66155,17500
4205,292335,66595,18000
4206,292865,66695,18340
4207,292825,67915,18630
4208,292580,66160,17590
4209,292705,67370,18250
4210,293135,66505,18300
4211,293295,66795,18640
4212,292760,66810,17980
4213,292695,66895,18510
4214,293225,67035,18780
4215,293325,67075,18940
4216,294000,122025,17920
4217,293295,66795,18460
4218,293425,66835,18690
4219,293865,66975,19000
4220,293920,67755,18260
4221,293585,67035,18730
4222,294005,67015,19070
4223,294215,67575,19655
4224,293800,66210,18340
4225,293955,66615,18710
4226,294075,66555,19020
4227,297865,67675,19460
4228,293870,66445,18560
4229,295265,66925,19040
4230,294545,66745,19925
4231,294865,67255,19600
4232,294300,66355,17620
4233,294165,67625,18230
4234,294575,66825,18270
4235,294825,66825,18660
4236,294220,66855,17790
4237,294485,67025,18580
4238,294575,67065,18760
4239,295175,67305,18710
4240,294710,66710,17930
4241,294745,69430,18530
4242,295995,66995,18760
4243,295265,67235,18870
4244,295040,67300,18160
4245,302885,67485,18630
4246,295375,67695,19000
4247,295825,67715,19130
4248,295430,66935,18295
4249,295365,67345,18670
4250,295625,67115,19220
4251,295895,67705,19200
4252,297050,67725,18550
4253,295875,67785,19030
4254,296045,67615,19170
4255,296425,68115,19995
4256,295750,66700,18570
4257,297145,67025,19070
4258,296195,66845,19270
4259,366790,67455,19600
4260,296140,66915,18740
4261,296265,67635,19320
4262,296805,67335,20215
4263,296865,81525,20080
4264,296410,67095,17720
4265,296425,66965,18260
4266,296695,67555,18430
4267,297195,67415,18600
4268,296250,67345,17900
4269,296475,67515,18430
4270,297745,67605,18560
4271,297135,67695,18800
4272,297780,67270,17960
4273,297065,68210,18460
4274,297835,67485,18650
4275,297715,67625,18960
4276,297240,68340,18250
4277,297205,67925,18790
4278,297805,67905,19120
4279,297935,68395,19230
4280,297540,70710,18330
4281,297775,67835,18680
4282,297875,67855,19000
4283,298325,68165,19340
4284,297490,68005,18670
4285,298035,68175,19030
4286,298335,68125,19440
4287,299535,68585,19755
4288,298020,67390,18520
4289,298145,67615,19140
4290,298345,67435,19330
4291,300945,68955,19670
4292,298390,67435,18980
4293,298705,67745,19560
4294,299045,68085,20055
4295,299215,68255,20080
4296,298720,67745,18040
4297,298595,67505,18520
4298,302445,68490,18710
4299,299235,67805,19050
4300,298960,67915,18200
4301,298795,67855,19195
4302,299385,68095,18970
4303,299385,68285,19100
4304,299040,67690,18250
4305,299215,68050,18850
4306,299665,68345,19020
4307,299735,68115,19390
4308,299460,67920,18570
4309,300025,68525,19000
4310,299865,68345,19480
4311,300175,68755,19560
4312,299730,68440,18590
4313,299865,68275,19030
4314,300175,68145,19460
4315,300225,68835,19590
4316,300100,68465,18900
4317,301095,68665,19360
4318,300375,68585,19570
4319,300815,70240,20070
4320,300350,67530,18960
4321,300515,68225,19540
4322,300775,68005,19760
4323,300985,69185,19990
4324,300550,67895,19160
4325,300785,68235,19730
4326,301085,69465,20030
4327,301365,68615,20250
4328,300990,68235,17910
4329,300755,68095,18230
4330,309085,68300,18520
4331,301485,68295,18740
4332,300780,68325,18010
4333,301155,69390,18560
4334,302425,68535,18740
4335,301705,68675,19000
4336,301420,68250,18000
4337,301395,68575,18570
4338,301825,68615,18760
4339,301825,68655,19040
4340,301500,71565,18500
4341,301805,68805,18760
4342,302105,68785,19180
4343,302655,69295,19500
4344,309515,68505,18370
4345,302125,68895,18950
4346,302155,68735,19110
4347,302605,70850,19580
4348,302230,68855,18640
4349,302565,69335,19170
4350,302725,69135,19430
4351,302915,69625,19780
4352,302510,68120,18670
4353,304015,68495,19220
4354,302925,69510,19670
4355,303415,68955,19790
4356,302800,68435,19100
4357,302995,69055,19570
4358,311135,68905,19930
4359,303595,70165,20030
4360,303290,68465,18050
4361,303145,69330,18620
4362,303385,68690,18630
4363,303755,68785,19230
4364,302880,68895,18120
4365,303495,69015,31655
4366,303555,69125,18870
4367,303745,69115,19350
4368,303590,69365,18320
4369,303675,68715,18740
4370,304295,69085,19070
4371,304045,69095,19300
4372,304720,69130,18630
4373,304155,69245,19040
4374,304445,69435,19440
4375,304705,69790,19800
4376,304220,68955,18660
4377,304365,69225,19000
4378,304495,69455,20055
4379,304925,69655,19710
4380,304440,70675,18970
4381,304705,69535,19390
4382,379530,70505,19680
4383,305165,70135,19990
4384,304730,68560,19090
4385,304645,69065,19625
4386,305145,69005,19940
4387,305365,69365,19980
4388,304850,68975,19220
4389,307405,69735,19750
4390,305585,69275,20000
4391,305805,69705,20470
4392,305100,68955,18345
4393,305485,69285,18580
4394,305555,69070,18720
4395,307115,69435,19150
4396,305830,69245,18330
4397,319100,69485,18810
4398,305635,69405,18940
4399,306045,72860,19410
4400,305840,68970,18360
4401,306155,69615,18880
4402,306255,69235,19270
4403,306215,70745,19570
4404,306060,69410,18760
4405,306335,69785,19230
4406,306665,72070,19510
4407,306845,70165,19680
4408,306380,69595,18650
4409,306585,69535,19250
4410,306845,69825,19660
4411,307165,69915,19650
4412,306490,69945,18960
4413,306865,70280,19520
4414,307145,70295,19800
4415,307415,70305,20040
4416,306960,69310,19525
4417,307195,69545,19420
4418,308375,69735,19740
4419,307565,69675,19990
4420,391890,70135,19330
4421,307555,69785,19810
4422,307785,69895,20150
4423,307875,69985,21005
4424,307310,69775,18620
4425,307495,69515,18870
4426,307885,70520,19160
4427,310865,70015,19560
4428,307460,69665,18630
4429,307565,70085,19040
4430,308285,69845,19425
4431,308405,70405,19710
4432,307980,69540,18610
4433,308085,69955,19060
4434,308845,69875,19645
4435,308645,70285,19690
4436,308290,70030,19030
4437,308455,72930,19650
4438,308755,70355,19720
4439,309175,70765,20060
4440,308500,69745,18890
4441,316935,70285,19550
4442,308785,70155,19730
4443,310385,70675,20000
4444,308790,70540,19280
4445,310385,70675,19860
4446,309485,70495,20080
4447,309695,71105,21095
4448,309230,69740,19250
4449,309235,70095,19770
4450,309645,69915,20190
4451,313505,71175,20420
4452,309460,69855,19540
4453,310645,70435,20160
4454,317625,70430,20530
4455,310245,71515,20650
4456,309670,70035,18300
4457,309585,70235,18640
4458,310025,69950,19080
4459,310825,70515,19280
4460,309460,70105,18330
4461,309685,143845,19080
4462,310315,70605,19100
4463,310605,70735,19340
4464,311050,70240,18555
4465,310325,70435,18930
4466,311105,70525,19380
4467,310755,70855,19570
4468,310720,70520,18690
4469,310775,71005,19310
4470,310695,70845,19510
4471,311335,71355,19930
4472,310790,70325,18700
4473,310755,71010,19320
4474,311455,70695,19620
4475,311735,71205,19940
4476,311030,70705,19655
4477,312145,71245,19610
4478,311725,71035,19820
4479,326880,71595,20210
4480,313280,70470,19240
4481,326490,70555,19580
4482,311655,70325,19800
4483,312195,140955,20580
4484,311770,70695,19450
4485,311965,70995,19970
4486,312215,70715,20190
4487,312305,71295,20520
4488,311870,70275,18430
4489,311835,70825,19150
4490,312115,71275,19200
4491,312385,72025,19610
4492,312030,70515,18620
4493,312155,70795,19745
4494,312515,71115,19490
4495,312835,71075,19760
4496,312570,70650,18710
4497,315185,71065,19260
4498,312815,70915,19440
4499,313105,71205,19890
4500,312600,143245,19140
4501,312815,71305,19550
4502,313085,71555,19860
4503,313405,71635,20300
4504,320855,71015,18980
4505,313135,71135,20035
4506,313365,71445,19730
4507,313705,72280,20250
4508,313160,71545,19530
4509,313555,71445,19910
4510,313865,71775,20685
4511,314085,71925,20490
4512,313710,70780,19430
4513,313755,70845,19830
4514,315495,71125,20330
4515,314385,71215,20390
4516,314050,71195,19750
4517,314155,73550,20150
4518,314605,71475,20580
4519,314875,71605,20840
4520,314880,70975,18650
4521,314465,71185,19050
4522,315485,71215,19280
4523,314775,71185,19490
